"species","cultivar","location","repetition","split","year","pheno","measurement_type","pred","residual"
"Apricot","Tadeo","Zaragoza",1,"Calibration",2015,77,"flowering_f50",75.0416666666667,-1.95833333333333
"Apricot","Tadeo","Zaragoza",1,"Calibration",2016,60,"flowering_f50",63.25,3.25
"Apricot","Tadeo","Zaragoza",1,"Calibration",2017,60,"flowering_f50",60.0416666666667,0.0416666666666643
"Apricot","Tadeo","Zaragoza",1,"Calibration",2019,63,"flowering_f50",60.5416666666667,-2.45833333333334
"Apricot","Tadeo","Zaragoza",1,"Calibration",2020,56,"flowering_f50",56.9583333333333,0.958333333333336
"Apricot","Tadeo","Zaragoza",1,"Calibration",2022,63,"flowering_f50",62.2916666666667,-0.708333333333336
"Apricot","Tadeo","Zaragoza",1,"Validation",2004,80,"flowering_f50",76.0416666666667,-3.95833333333333
"Apricot","Tadeo","Zaragoza",1,"Validation",2009,61,"flowering_f50",69.9583333333333,8.95833333333333
"Apricot","Tadeo","Zaragoza",1,"Validation",2012,73,"flowering_f50",74.1666666666667,1.16666666666667
"Apricot","Tadeo","Zaragoza",1,"Validation",2013,72,"flowering_f50",67.2916666666667,-4.70833333333333
"Apricot","Tadeo","Zaragoza",1,"Validation",2018,70,"flowering_f50",70.4166666666667,0.416666666666671
"Apricot","Tadeo","Zaragoza",1,"Validation",2021,60,"flowering_f50",58,-2
"Apricot","Harcot","Zaragoza",1,"Calibration",1999,68,"flowering_f50",68.1666666666667,0.166666666666671
"Apricot","Harcot","Zaragoza",1,"Calibration",2001,66,"flowering_f50",53.375,-12.625
"Apricot","Harcot","Zaragoza",1,"Calibration",2002,59,"flowering_f50",59.75,0.75
"Apricot","Harcot","Zaragoza",1,"Calibration",2004,79,"flowering_f50",72.5416666666667,-6.45833333333333
"Apricot","Harcot","Zaragoza",1,"Calibration",2006,70,"flowering_f50",71.5,1.5
"Apricot","Harcot","Zaragoza",1,"Calibration",2009,68,"flowering_f50",67,-1
"Apricot","Harcot","Zaragoza",1,"Calibration",2010,76,"flowering_f50",78.2916666666667,2.29166666666667
"Apricot","Harcot","Zaragoza",1,"Calibration",2011,65,"flowering_f50",65.2083333333333,0.208333333333329
"Apricot","Harcot","Zaragoza",1,"Calibration",2012,74,"flowering_f50",75.125,1.125
"Apricot","Harcot","Zaragoza",1,"Calibration",2013,70,"flowering_f50",66.1666666666667,-3.83333333333333
"Apricot","Harcot","Zaragoza",1,"Calibration",2014,62,"flowering_f50",61.2916666666667,-0.708333333333336
"Apricot","Harcot","Zaragoza",1,"Calibration",2016,58,"flowering_f50",60.1666666666667,2.16666666666666
"Apricot","Harcot","Zaragoza",1,"Calibration",2017,58,"flowering_f50",58.0833333333333,0.0833333333333357
"Apricot","Harcot","Zaragoza",1,"Calibration",2018,70,"flowering_f50",70.0833333333333,0.0833333333333286
"Apricot","Harcot","Zaragoza",1,"Calibration",2021,55,"flowering_f50",56.2083333333333,1.20833333333334
"Apricot","Harcot","Zaragoza",1,"Calibration",2022,61,"flowering_f50",60.5,-0.5
"Apricot","Harcot","Zaragoza",1,"Validation",2000,60,"flowering_f50",61.0833333333333,1.08333333333334
"Apricot","Harcot","Zaragoza",1,"Validation",2003,71,"flowering_f50",70.7083333333333,-0.291666666666671
"Apricot","Harcot","Zaragoza",1,"Validation",2005,77,"flowering_f50",78.5416666666667,1.54166666666667
"Apricot","Harcot","Zaragoza",1,"Validation",2015,72,"flowering_f50",70.5833333333333,-1.41666666666667
"Apricot","Harcot","Zaragoza",1,"Validation",2019,63,"flowering_f50",60.125,-2.875
"Apricot","Harcot","Zaragoza",1,"Validation",2020,56,"flowering_f50",56.2916666666667,0.291666666666664
"Apricot","Búlida","Cieza",2,"Calibration",2003,67,"flowering_f50",69.4166666666667,2.41666666666667
"Apricot","Búlida","Cieza",2,"Calibration",2004,67,"flowering_f50",72.0416666666667,5.04166666666667
"Apricot","Búlida","Cieza",2,"Calibration",2006,67,"flowering_f50",67.125,0.125
"Apricot","Búlida","Cieza",2,"Calibration",2007,63,"flowering_f50",67.5416666666667,4.54166666666667
"Apricot","Búlida","Cieza",2,"Calibration",2008,60,"flowering_f50",60.4166666666667,0.416666666666664
"Apricot","Búlida","Cieza",2,"Calibration",2009,69,"flowering_f50",61.3333333333333,-7.66666666666666
"Apricot","Búlida","Cieza",2,"Calibration",2010,66,"flowering_f50",79.5,13.5
"Apricot","Búlida","Cieza",2,"Calibration",2012,73,"flowering_f50",75.0416666666667,2.04166666666667
"Apricot","Búlida","Cieza",2,"Calibration",2013,67,"flowering_f50",64.875,-2.125
"Apricot","Búlida","Cieza",2,"Calibration",2014,63,"flowering_f50",64.4583333333333,1.45833333333333
"Apricot","Búlida","Cieza",2,"Calibration",2017,80,"flowering_f50",64.75,-15.25
"Apricot","Búlida","Cieza",2,"Calibration",2019,74,"flowering_f50",70.0416666666667,-3.95833333333333
"Apricot","Búlida","Cieza",2,"Calibration",2020,68,"flowering_f50",69.1666666666667,1.16666666666667
"Apricot","Búlida","Cieza",2,"Calibration",2022,64,"flowering_f50",64.4166666666667,0.416666666666671
"Apricot","Búlida","Cieza",2,"Validation",2018,71,"flowering_f50",68.25,-2.75
"Apricot","Búlida","Cieza",2,"Validation",2016,64,"flowering_f50",73.2083333333333,9.20833333333333
"Apricot","Búlida","Cieza",2,"Validation",2005,79,"flowering_f50",74.875,-4.125
"Apricot","Búlida","Cieza",2,"Validation",2011,63,"flowering_f50",67.5833333333333,4.58333333333333
"Apricot","Búlida","Cieza",2,"Validation",2015,68,"flowering_f50",66.2916666666667,-1.70833333333333
"Apricot","Canino","Cieza",2,"Calibration",2004,51,"flowering_f50",53.5,2.5
"Apricot","Canino","Cieza",2,"Calibration",2006,59,"flowering_f50",56.125,-2.875
"Apricot","Canino","Cieza",2,"Calibration",2007,54,"flowering_f50",58.4583333333333,4.45833333333334
"Apricot","Canino","Cieza",2,"Calibration",2010,66,"flowering_f50",66.5833333333333,0.583333333333329
"Apricot","Canino","Cieza",2,"Calibration",2013,49,"flowering_f50",46.9583333333333,-2.04166666666666
"Apricot","Canino","Cieza",2,"Calibration",2021,72,"flowering_f50",70,-2
"Apricot","Canino","Cieza",2,"Calibration",2022,58,"flowering_f50",56.0416666666667,-1.95833333333334
"Apricot","Canino","Zaragoza",2,"Calibration",2005,77,"flowering_f50",78.4166666666667,1.41666666666667
"Apricot","Canino","Zaragoza",2,"Calibration",2006,67,"flowering_f50",71.1666666666667,4.16666666666667
"Apricot","Canino","Zaragoza",2,"Calibration",2009,61,"flowering_f50",58.2083333333333,-2.79166666666666
"Apricot","Canino","Zaragoza",2,"Calibration",2010,67,"flowering_f50",68.0833333333333,1.08333333333333
"Apricot","Canino","Zaragoza",2,"Calibration",2014,58,"flowering_f50",59,1
"Apricot","Canino","Zaragoza",2,"Calibration",2015,71,"flowering_f50",70.0416666666667,-0.958333333333329
"Apricot","Canino","Zaragoza",2,"Calibration",2016,57,"flowering_f50",53.125,-3.875
"Apricot","Canino","Zaragoza",2,"Calibration",2018,67,"flowering_f50",64.0833333333333,-2.91666666666667
"Apricot","Canino","Zaragoza",2,"Calibration",2019,55,"flowering_f50",56.25,1.25
"Apricot","Canino","Zaragoza",2,"Calibration",2020,56,"flowering_f50",52.0416666666667,-3.95833333333334
"Apricot","Canino","Zaragoza",2,"Calibration",2021,54,"flowering_f50",51.375,-2.625
"Apricot","Canino","Zaragoza",2,"Calibration",2022,56,"flowering_f50",54.3333333333333,-1.66666666666666
"Apricot","Canino","Cieza",2,"Validation",2008,56,"flowering_f50",45.2083333333333,-10.7916666666667
"Apricot","Canino","Cieza",2,"Validation",2009,51,"flowering_f50",43.4583333333333,-7.54166666666666
"Apricot","Canino","Cieza",2,"Validation",2014,65,"flowering_f50",45.9583333333333,-19.0416666666667
"Apricot","Canino","Zaragoza",2,"Validation",2004,75,"flowering_f50",46.0833333333333,-28.9166666666667
"Apricot","Canino","Zaragoza",2,"Validation",2011,61,"flowering_f50",57.875,-3.125
"Apricot","Canino","Zaragoza",2,"Validation",2012,69,"flowering_f50",71.2083333333333,2.20833333333333
"Apricot","Canino","Zaragoza",2,"Validation",2013,68,"flowering_f50",50.4583333333333,-17.5416666666667
"Apricot","Canino","Zaragoza",2,"Validation",2017,57,"flowering_f50",51.25,-5.75
"Apricot","Dorada","Cieza",2,"Calibration",2003,93,"flowering_f50",89.9166666666667,-3.08333333333333
"Apricot","Dorada","Cieza",2,"Calibration",2004,71,"flowering_f50",77.5416666666667,6.54166666666667
"Apricot","Dorada","Cieza",2,"Calibration",2005,81,"flowering_f50",85.125,4.125
"Apricot","Dorada","Cieza",2,"Calibration",2006,88,"flowering_f50",79.125,-8.875
"Apricot","Dorada","Cieza",2,"Calibration",2007,81,"flowering_f50",83.3333333333333,2.33333333333333
"Apricot","Dorada","Cieza",2,"Calibration",2008,71,"flowering_f50",68.9583333333333,-2.04166666666667
"Apricot","Dorada","Cieza",2,"Calibration",2012,75,"flowering_f50",90.4166666666667,15.4166666666667
"Apricot","Dorada","Cieza",2,"Calibration",2013,70,"flowering_f50",76.9583333333333,6.95833333333333
"Apricot","Dorada","Cieza",2,"Calibration",2015,87,"flowering_f50",86.0833333333333,-0.916666666666671
"Apricot","Dorada","Cieza",2,"Calibration",2016,78,"flowering_f50",83.125,5.125
"Apricot","Dorada","Cieza",2,"Calibration",2017,86,"flowering_f50",77.9583333333333,-8.04166666666667
"Apricot","Dorada","Cieza",2,"Calibration",2019,85,"flowering_f50",77.9583333333333,-7.04166666666667
"Apricot","Dorada","Cieza",2,"Calibration",2022,71,"flowering_f50",73.625,2.625
"Apricot","Dorada","Cieza",2,"Validation",2009,67,"flowering_f50",80.1666666666667,13.1666666666667
"Apricot","Dorada","Cieza",2,"Validation",2018,81,"flowering_f50",79.5416666666667,-1.45833333333333
"Apricot","Dorada","Cieza",2,"Validation",2011,70,"flowering_f50",87.7916666666667,17.7916666666667
"Apricot","Dorada","Cieza",2,"Validation",2010,85,"flowering_f50",104.958333333333,19.9583333333333
"Apricot","Dorada","Cieza",2,"Validation",2014,71,"flowering_f50",76.3333333333333,5.33333333333333
"Apricot","Goldrich","Cieza",2,"Calibration",2008,70,"flowering_f50",70.25,0.25
"Apricot","Goldrich","Cieza",2,"Calibration",2011,59,"flowering_f50",59.2083333333333,0.208333333333336
"Apricot","Goldrich","Cieza",2,"Calibration",2012,76,"flowering_f50",73.9583333333333,-2.04166666666667
"Apricot","Goldrich","Cieza",2,"Calibration",2013,80,"flowering_f50",71.1666666666667,-8.83333333333333
"Apricot","Goldrich","Cieza",2,"Calibration",2014,72,"flowering_f50",74.2083333333333,2.20833333333333
"Apricot","Goldrich","Cieza",2,"Calibration",2015,69,"flowering_f50",70.4166666666667,1.41666666666667
"Apricot","Goldrich","Zaragoza",2,"Calibration",1999,62,"flowering_f50",61.2916666666667,-0.708333333333336
"Apricot","Goldrich","Zaragoza",2,"Calibration",2001,66,"flowering_f50",60.125,-5.875
"Apricot","Goldrich","Zaragoza",2,"Calibration",2002,58,"flowering_f50",60.2083333333333,2.20833333333334
"Apricot","Goldrich","Zaragoza",2,"Calibration",2003,67,"flowering_f50",69,2
"Apricot","Goldrich","Zaragoza",2,"Calibration",2004,73,"flowering_f50",74.2916666666667,1.29166666666667
"Apricot","Goldrich","Zaragoza",2,"Calibration",2005,77,"flowering_f50",79.5416666666667,2.54166666666667
"Apricot","Goldrich","Zaragoza",2,"Calibration",2006,67,"flowering_f50",70.25,3.25
"Apricot","Goldrich","Zaragoza",2,"Calibration",2010,70,"flowering_f50",74.1666666666667,4.16666666666667
"Apricot","Goldrich","Zaragoza",2,"Calibration",2011,61,"flowering_f50",59.1666666666667,-1.83333333333334
"Apricot","Goldrich","Zaragoza",2,"Calibration",2013,69,"flowering_f50",65.1666666666667,-3.83333333333333
"Apricot","Goldrich","Zaragoza",2,"Calibration",2015,71,"flowering_f50",69.2916666666667,-1.70833333333333
"Apricot","Goldrich","Zaragoza",2,"Calibration",2016,55,"flowering_f50",63.25,8.25
"Apricot","Goldrich","Zaragoza",2,"Calibration",2017,55,"flowering_f50",56.0833333333333,1.08333333333334
"Apricot","Goldrich","Zaragoza",2,"Calibration",2018,67,"flowering_f50",69.5416666666667,2.54166666666667
"Apricot","Goldrich","Zaragoza",2,"Calibration",2019,59,"flowering_f50",59.125,0.125
"Apricot","Goldrich","Cieza",2,"Validation",2021,72,"flowering_f50",91.25,19.25
"Apricot","Goldrich","Cieza",2,"Validation",2007,71,"flowering_f50",105.416666666667,34.4166666666667
"Apricot","Goldrich","Zaragoza",2,"Validation",2000,57,"flowering_f50",52.2083333333333,-4.79166666666666
"Apricot","Goldrich","Zaragoza",2,"Validation",2009,61,"flowering_f50",60.4166666666667,-0.583333333333336
"Apricot","Goldrich","Zaragoza",2,"Validation",2012,69,"flowering_f50",71.2916666666667,2.29166666666667
"Apricot","Goldrich","Zaragoza",2,"Validation",2014,56,"flowering_f50",67.3333333333333,11.3333333333333
"Apricot","Goldrich","Zaragoza",2,"Validation",2020,51,"flowering_f50",60.9166666666667,9.91666666666666
"Apricot","Goldrich","Zaragoza",2,"Validation",2021,51,"flowering_f50",55.0833333333333,4.08333333333334
"Apricot","Pepito del Rubio","Cieza",2,"Calibration",2004,70,"flowering_f50",70,0
"Apricot","Pepito del Rubio","Cieza",2,"Calibration",2007,67,"flowering_f50",70.2916666666667,3.29166666666667
"Apricot","Pepito del Rubio","Cieza",2,"Calibration",2009,61,"flowering_f50",58.1666666666667,-2.83333333333334
"Apricot","Pepito del Rubio","Cieza",2,"Calibration",2012,77,"flowering_f50",73.2916666666667,-3.70833333333333
"Apricot","Pepito del Rubio","Cieza",2,"Calibration",2013,69,"flowering_f50",65.0416666666667,-3.95833333333333
"Apricot","Pepito del Rubio","Cieza",2,"Calibration",2014,65,"flowering_f50",59.9583333333333,-5.04166666666666
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2003,72,"flowering_f50",70.3333333333333,-1.66666666666667
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2004,73,"flowering_f50",71.875,-1.125
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2005,80,"flowering_f50",81.5416666666667,1.54166666666667
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2006,72,"flowering_f50",74.375,2.375
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2009,65,"flowering_f50",67.375,2.375
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2011,68,"flowering_f50",69.2083333333333,1.20833333333333
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2012,71,"flowering_f50",74,3
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2014,66,"flowering_f50",66,0
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2016,60,"flowering_f50",62.3333333333333,2.33333333333334
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2017,60,"flowering_f50",59.125,-0.875
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2018,67,"flowering_f50",69.375,2.375
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2019,61,"flowering_f50",61.2083333333333,0.208333333333336
"Apricot","Pepito del Rubio","Zaragoza",2,"Calibration",2020,56,"flowering_f50",56.3333333333333,0.333333333333336
"Apricot","Pepito del Rubio","Cieza",2,"Validation",2008,63,"flowering_f50",56.8333333333333,-6.16666666666666
"Apricot","Pepito del Rubio","Cieza",2,"Validation",2006,67,"flowering_f50",63.3333333333333,-3.66666666666666
"Apricot","Pepito del Rubio","Cieza",2,"Validation",2015,67,"flowering_f50",62.9166666666667,-4.08333333333334
"Apricot","Pepito del Rubio","Zaragoza",2,"Validation",2010,79,"flowering_f50",78.1666666666667,-0.833333333333329
"Apricot","Pepito del Rubio","Zaragoza",2,"Validation",2013,69,"flowering_f50",66.1666666666667,-2.83333333333333
"Apricot","Pepito del Rubio","Zaragoza",2,"Validation",2015,72,"flowering_f50",72.1666666666667,0.166666666666671
"Apricot","Pepito del Rubio","Zaragoza",2,"Validation",2021,55,"flowering_f50",57.1666666666667,2.16666666666666
"Apricot","Pepito del Rubio","Zaragoza",2,"Validation",2022,41,"flowering_f50",61.1666666666667,20.1666666666667
"Apricot","Stark E. Orange","Cieza",2,"Calibration",2021,89,"flowering_f50",89.2083333333333,0.208333333333329
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",1999,68,"flowering_f50",70.9166666666667,2.91666666666667
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2000,60,"flowering_f50",60.25,0.25
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2001,80,"flowering_f50",65.125,-14.875
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2002,59,"flowering_f50",67.25,8.25
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2004,80,"flowering_f50",80.3333333333333,0.333333333333329
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2005,78,"flowering_f50",82.75,4.75
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2009,65,"flowering_f50",69.4166666666667,4.41666666666667
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2010,79,"flowering_f50",80.2083333333333,1.20833333333333
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2012,76,"flowering_f50",75.4166666666667,-0.583333333333329
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2013,85,"flowering_f50",77,-8
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2015,75,"flowering_f50",73.2083333333333,-1.79166666666667
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2016,61,"flowering_f50",78.3333333333333,17.3333333333333
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2017,61,"flowering_f50",64.5416666666667,3.54166666666667
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2018,82,"flowering_f50",80.9583333333333,-1.04166666666667
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2020,75,"flowering_f50",71.9583333333333,-3.04166666666667
"Apricot","Stark E. Orange","Zaragoza",2,"Calibration",2021,75,"flowering_f50",70.125,-4.875
"Apricot","Stark E. Orange","Cieza",2,"Validation",2007,87,"flowering_f50",115.916666666667,28.9166666666667
"Apricot","Stark E. Orange","Zaragoza",2,"Validation",2003,78,"flowering_f50",75.1666666666667,-2.83333333333333
"Apricot","Stark E. Orange","Zaragoza",2,"Validation",2006,70,"flowering_f50",75.125,5.125
"Apricot","Stark E. Orange","Zaragoza",2,"Validation",2011,69,"flowering_f50",71.25,2.25
"Apricot","Stark E. Orange","Zaragoza",2,"Validation",2014,75,"flowering_f50",72.2083333333333,-2.79166666666667
"Apricot","Stark E. Orange","Zaragoza",2,"Validation",2019,65,"flowering_f50",63.125,-1.875
"Apricot","Stark E. Orange","Zaragoza",2,"Validation",2022,65,"flowering_f50",72.7083333333333,7.70833333333333
"Apricot","Sunglo","Zaragoza",2,"Calibration",1999,72,"flowering_f50",71.3333333333333,-0.666666666666671
"Apricot","Sunglo","Zaragoza",2,"Calibration",2001,70,"flowering_f50",64.375,-5.625
"Apricot","Sunglo","Zaragoza",2,"Calibration",2003,75,"flowering_f50",73.0833333333333,-1.91666666666667
"Apricot","Sunglo","Zaragoza",2,"Calibration",2004,85,"flowering_f50",77.2916666666667,-7.70833333333333
"Apricot","Sunglo","Zaragoza",2,"Calibration",2005,80,"flowering_f50",82.2083333333333,2.20833333333333
"Apricot","Sunglo","Zaragoza",2,"Calibration",2006,70,"flowering_f50",76.2083333333333,6.20833333333333
"Apricot","Sunglo","Zaragoza",2,"Calibration",2009,68,"flowering_f50",72.0416666666667,4.04166666666667
"Apricot","Sunglo","Zaragoza",2,"Calibration",2010,79,"flowering_f50",80.2083333333333,1.20833333333333
"Apricot","Sunglo","Zaragoza",2,"Calibration",2011,69,"flowering_f50",72.5,3.5
"Apricot","Sunglo","Zaragoza",2,"Calibration",2013,73,"flowering_f50",69.875,-3.125
"Apricot","Sunglo","Zaragoza",2,"Calibration",2016,62,"flowering_f50",65.25,3.25
"Apricot","Sunglo","Zaragoza",2,"Calibration",2017,62,"flowering_f50",62.2916666666667,0.291666666666664
"Apricot","Sunglo","Zaragoza",2,"Calibration",2018,79,"flowering_f50",77.0416666666667,-1.95833333333333
